,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Name,EntityId,Minutes,OffPoss,DefPoss,Points,OpponentPoints,TsPct,FG2A,FG3A,FTA,Lineup,Team Points,Team FG2M,Team FG2A,Team FG3M,Team FG3A,Team TsPct,Team FTA,Season,Team,PtsPer75,FGA,Team FGA,Season Type
760,760,760.0,760.0,Jayson Tatum,1628369,88,178,175,85,189,0.5985915492957746,39,24,17,"Jayson Tatum, Grant Williams, Al Horford, Dennis Schroder, Marcus Smart",227,56,94,29,70,0.6412429378531074,31,2021-22,BOS,35.81460674157304,63,164,Regular Season
761,761,761.0,761.0,Grant Williams,1629684,88,178,175,28,189,0.7,3,16,4,"Jayson Tatum, Grant Williams, Al Horford, Dennis Schroder, Marcus Smart",227,56,94,29,70,0.6412429378531074,31,2021-22,BOS,11.797752808988765,19,164,Regular Season
762,762,762.0,762.0,Al Horford,201143,88,178,175,43,189,0.7413793103448276,18,9,5,"Jayson Tatum, Grant Williams, Al Horford, Dennis Schroder, Marcus Smart",227,56,94,29,70,0.6412429378531074,31,2021-22,BOS,18.117977528089888,27,164,Regular Season
763,763,763.0,763.0,Dennis Schroder,203471,88,178,175,39,189,0.65,19,10,2,"Jayson Tatum, Grant Williams, Al Horford, Dennis Schroder, Marcus Smart",227,56,94,29,70,0.6412429378531074,31,2021-22,BOS,16.43258426966292,29,164,Regular Season
764,764,764.0,764.0,Marcus Smart,203935,88,178,175,32,189,0.5925925925925926,15,11,3,"Jayson Tatum, Grant Williams, Al Horford, Dennis Schroder, Marcus Smart",227,56,94,29,70,0.6412429378531074,31,2021-22,BOS,13.48314606741573,26,164,Regular Season
765,765,765.0,765.0,Jayson Tatum,1628369,36,69,67,31,60,0.6458333333333334,13,11,2,"Jayson Tatum, Derrick White, Grant Williams, Payton Pritchard, Al Horford",81,19,38,12,30,0.5704225352112676,10,2021-22,BOS,33.69565217391305,24,68,Regular Season
766,766,766.0,766.0,Derrick White,1628401,36,69,67,21,60,0.525,10,8,4,"Jayson Tatum, Derrick White, Grant Williams, Payton Pritchard, Al Horford",81,19,38,12,30,0.5704225352112676,10,2021-22,BOS,22.82608695652174,18,68,Regular Season
767,767,767.0,767.0,Grant Williams,1629684,36,69,67,7,60,0.3888888888888889,6,3,1,"Jayson Tatum, Derrick White, Grant Williams, Payton Pritchard, Al Horford",81,19,38,12,30,0.5704225352112676,10,2021-22,BOS,7.608695652173913,9,68,Regular Season
768,768,768.0,768.0,Payton Pritchard,1630202,36,69,67,9,60,0.5,3,6,1,"Jayson Tatum, Derrick White, Grant Williams, Payton Pritchard, Al Horford",81,19,38,12,30,0.5704225352112676,10,2021-22,BOS,9.782608695652174,9,68,Regular Season
769,769,769.0,769.0,Al Horford,201143,36,69,67,13,60,0.7222222222222222,6,2,2,"Jayson Tatum, Derrick White, Grant Williams, Payton Pritchard, Al Horford",81,19,38,12,30,0.5704225352112676,10,2021-22,BOS,14.130434782608695,8,68,Regular Season
770,770,770.0,770.0,Josh Richardson,1626196,45,85,83,12,106,0.5,7,5,0,"Josh Richardson, Jayson Tatum, Robert Williams III, Grant Williams, Dennis Schroder",92,21,47,12,26,0.5679012345679012,19,2021-22,BOS,10.588235294117649,12,73,Regular Season
771,771,771.0,771.0,Jayson Tatum,1628369,45,85,83,43,106,0.5972222222222222,19,12,13,"Josh Richardson, Jayson Tatum, Robert Williams III, Grant Williams, Dennis Schroder",92,21,47,12,26,0.5679012345679012,19,2021-22,BOS,37.94117647058823,31,73,Regular Season
772,772,772.0,772.0,Robert Williams III,1629057,45,85,83,9,106,0.75,5,0,2,"Josh Richardson, Jayson Tatum, Robert Williams III, Grant Williams, Dennis Schroder",92,21,47,12,26,0.5679012345679012,19,2021-22,BOS,7.9411764705882355,5,73,Regular Season
773,773,773.0,773.0,Grant Williams,1629684,45,85,83,17,106,0.85,3,5,4,"Josh Richardson, Jayson Tatum, Robert Williams III, Grant Williams, Dennis Schroder",92,21,47,12,26,0.5679012345679012,19,2021-22,BOS,15.0,8,73,Regular Season
774,774,774.0,774.0,Dennis Schroder,203471,45,85,83,11,106,0.3235294117647059,13,4,0,"Josh Richardson, Jayson Tatum, Robert Williams III, Grant Williams, Dennis Schroder",92,21,47,12,26,0.5679012345679012,19,2021-22,BOS,9.705882352941176,17,73,Regular Season
775,775,775.0,775.0,Jaylen Brown,1627759,22,43,44,4,51,0.1666666666666666,8,4,0,"Jaylen Brown, Robert Williams III, Romeo Langford, Payton Pritchard, Al Horford",41,16,30,2,18,0.41,4,2021-22,BOS,6.976744186046512,12,48,Regular Season
776,776,776.0,776.0,Robert Williams III,1629057,22,43,44,12,51,0.75,8,0,0,"Jaylen Brown, Robert Williams III, Romeo Langford, Payton Pritchard, Al Horford",41,16,30,2,18,0.41,4,2021-22,BOS,20.930232558139537,8,48,Regular Season
777,777,777.0,777.0,Romeo Langford,1629641,22,43,44,8,51,0.5,4,3,2,"Jaylen Brown, Robert Williams III, Romeo Langford, Payton Pritchard, Al Horford",41,16,30,2,18,0.41,4,2021-22,BOS,13.953488372093023,7,48,Regular Season
778,778,778.0,778.0,Payton Pritchard,1630202,22,43,44,9,51,0.375,6,6,0,"Jaylen Brown, Robert Williams III, Romeo Langford, Payton Pritchard, Al Horford",41,16,30,2,18,0.41,4,2021-22,BOS,15.69767441860465,12,48,Regular Season
779,779,779.0,779.0,Al Horford,201143,22,43,44,8,51,0.4,4,5,2,"Jaylen Brown, Robert Williams III, Romeo Langford, Payton Pritchard, Al Horford",41,16,30,2,18,0.41,4,2021-22,BOS,13.953488372093023,9,48,Regular Season
780,780,780.0,780.0,Jayson Tatum,1628369,20,37,35,21,29,0.65625,4,10,7,"Jayson Tatum, Derrick White, Daniel Theis, Payton Pritchard, Al Horford",48,7,15,7,17,0.6153846153846154,17,2021-22,BOS,42.567567567567565,14,32,Regular Season
781,781,781.0,781.0,Derrick White,1628401,20,37,35,6,29,0.375,5,1,4,"Jayson Tatum, Derrick White, Daniel Theis, Payton Pritchard, Al Horford",48,7,15,7,17,0.6153846153846154,17,2021-22,BOS,12.16216216216216,6,32,Regular Season
782,782,782.0,782.0,Daniel Theis,1628464,20,37,35,5,29,0.4166666666666667,2,1,6,"Jayson Tatum, Derrick White, Daniel Theis, Payton Pritchard, Al Horford",48,7,15,7,17,0.6153846153846154,17,2021-22,BOS,10.135135135135137,3,32,Regular Season
783,783,783.0,783.0,Payton Pritchard,1630202,20,37,35,12,29,1.2,1,4,0,"Jayson Tatum, Derrick White, Daniel Theis, Payton Pritchard, Al Horford",48,7,15,7,17,0.6153846153846154,17,2021-22,BOS,24.324324324324323,5,32,Regular Season
784,784,784.0,784.0,Al Horford,201143,20,37,35,4,29,0.5,3,1,0,"Jayson Tatum, Derrick White, Daniel Theis, Payton Pritchard, Al Horford",48,7,15,7,17,0.6153846153846154,17,2021-22,BOS,8.108108108108109,4,32,Regular Season
785,785,785.0,785.0,Josh Richardson,1626196,23,44,47,15,48,0.625,8,3,2,"Josh Richardson, Jayson Tatum, Romeo Langford, Enes Freedom, Marcus Smart",44,14,26,4,18,0.4782608695652174,5,2021-22,BOS,25.568181818181817,11,44,Regular Season
786,786,786.0,786.0,Jayson Tatum,1628369,23,44,47,11,48,0.34375,8,8,1,"Josh Richardson, Jayson Tatum, Romeo Langford, Enes Freedom, Marcus Smart",44,14,26,4,18,0.4782608695652174,5,2021-22,BOS,18.75,16,44,Regular Season
787,787,787.0,787.0,Romeo Langford,1629641,23,44,47,2,48,0.3333333333333333,2,1,0,"Josh Richardson, Jayson Tatum, Romeo Langford, Enes Freedom, Marcus Smart",44,14,26,4,18,0.4782608695652174,5,2021-22,BOS,3.409090909090909,3,44,Regular Season
788,788,788.0,788.0,Enes Freedom,202683,23,44,47,8,48,0.5714285714285714,7,0,0,"Josh Richardson, Jayson Tatum, Romeo Langford, Enes Freedom, Marcus Smart",44,14,26,4,18,0.4782608695652174,5,2021-22,BOS,13.636363636363637,7,44,Regular Season
789,789,789.0,789.0,Marcus Smart,203935,23,44,47,8,48,0.5,1,6,2,"Josh Richardson, Jayson Tatum, Romeo Langford, Enes Freedom, Marcus Smart",44,14,26,4,18,0.4782608695652174,5,2021-22,BOS,13.636363636363637,7,44,Regular Season
790,790,790.0,790.0,Jaylen Brown,1627759,24,52,50,27,44,0.7222222222222222,11,6,5,"Jaylen Brown, Grant Williams, Al Horford, Dennis Schroder, Marcus Smart",50,15,26,4,15,0.5568181818181818,10,2021-22,BOS,38.94230769230769,17,41,Regular Season
791,791,791.0,791.0,Grant Williams,1629684,24,52,50,2,44,0.3333333333333333,1,2,0,"Jaylen Brown, Grant Williams, Al Horford, Dennis Schroder, Marcus Smart",50,15,26,4,15,0.5568181818181818,10,2021-22,BOS,2.8846153846153846,3,41,Regular Season
792,792,792.0,792.0,Al Horford,201143,24,52,50,6,44,0.4285714285714285,5,2,0,"Jaylen Brown, Grant Williams, Al Horford, Dennis Schroder, Marcus Smart",50,15,26,4,15,0.5568181818181818,10,2021-22,BOS,8.653846153846153,7,41,Regular Season
793,793,793.0,793.0,Dennis Schroder,203471,24,52,50,7,44,0.3888888888888889,6,3,1,"Jaylen Brown, Grant Williams, Al Horford, Dennis Schroder, Marcus Smart",50,15,26,4,15,0.5568181818181818,10,2021-22,BOS,10.096153846153848,9,41,Regular Season
794,794,794.0,794.0,Marcus Smart,203935,24,52,50,8,44,0.5714285714285714,3,2,4,"Jaylen Brown, Grant Williams, Al Horford, Dennis Schroder, Marcus Smart",50,15,26,4,15,0.5568181818181818,10,2021-22,BOS,11.538461538461538,5,41,Regular Season
795,795,795.0,795.0,Jaylen Brown,1627759,61,128,129,44,161,0.6666666666666666,17,12,12,"Jaylen Brown, Jayson Tatum, Grant Williams, Al Horford, Marcus Smart",148,30,53,21,54,0.6324786324786325,26,2021-22,BOS,25.78125,29,107,Regular Season
796,796,796.0,796.0,Jayson Tatum,1628369,61,128,129,25,161,0.4629629629629629,12,13,4,"Jaylen Brown, Jayson Tatum, Grant Williams, Al Horford, Marcus Smart",148,30,53,21,54,0.6324786324786325,26,2021-22,BOS,14.6484375,25,107,Regular Season
797,797,797.0,797.0,Grant Williams,1629684,61,128,129,34,161,0.85,7,12,2,"Jaylen Brown, Jayson Tatum, Grant Williams, Al Horford, Marcus Smart",148,30,53,21,54,0.6324786324786325,26,2021-22,BOS,19.921875,19,107,Regular Season
798,798,798.0,798.0,Al Horford,201143,61,128,129,27,161,0.675,9,9,6,"Jaylen Brown, Jayson Tatum, Grant Williams, Al Horford, Marcus Smart",148,30,53,21,54,0.6324786324786325,26,2021-22,BOS,15.8203125,18,107,Regular Season
799,799,799.0,799.0,Marcus Smart,203935,61,128,129,18,161,0.5294117647058824,8,8,2,"Jaylen Brown, Jayson Tatum, Grant Williams, Al Horford, Marcus Smart",148,30,53,21,54,0.6324786324786325,26,2021-22,BOS,10.546875,16,107,Regular Season
800,800,800.0,800.0,Jaylen Brown,1627759,21,44,46,11,48,0.5,7,4,1,"Jaylen Brown, Jayson Tatum, Derrick White, Al Horford, Marcus Smart",46,9,22,7,14,0.5789473684210527,8,2021-22,BOS,18.75,11,36,Regular Season
801,801,801.0,801.0,Jayson Tatum,1628369,21,44,46,14,48,0.75,5,1,6,"Jaylen Brown, Jayson Tatum, Derrick White, Al Horford, Marcus Smart",46,9,22,7,14,0.5789473684210527,8,2021-22,BOS,23.863636363636363,6,36,Regular Season
802,802,802.0,802.0,Derrick White,1628401,21,44,46,8,48,0.8,2,3,1,"Jaylen Brown, Jayson Tatum, Derrick White, Al Horford, Marcus Smart",46,9,22,7,14,0.5789473684210527,8,2021-22,BOS,13.636363636363637,5,36,Regular Season
803,803,803.0,803.0,Al Horford,201143,21,44,46,8,48,0.6666666666666666,3,3,0,"Jaylen Brown, Jayson Tatum, Derrick White, Al Horford, Marcus Smart",46,9,22,7,14,0.5789473684210527,8,2021-22,BOS,13.636363636363637,6,36,Regular Season
804,804,804.0,804.0,Marcus Smart,203935,21,44,46,5,48,0.3125,5,3,0,"Jaylen Brown, Jayson Tatum, Derrick White, Al Horford, Marcus Smart",46,9,22,7,14,0.5789473684210527,8,2021-22,BOS,8.522727272727273,8,36,Regular Season
805,805,805.0,805.0,Jaylen Brown,1627759,22,46,45,20,43,0.6666666666666666,6,7,4,"Jaylen Brown, Jayson Tatum, Robert Williams III, Aaron Nesmith, Marcus Smart",48,9,17,8,21,0.5454545454545454,12,2021-22,BOS,32.608695652173914,13,38,Regular Season
806,806,806.0,806.0,Jayson Tatum,1628369,22,46,45,17,43,0.5666666666666667,5,9,2,"Jaylen Brown, Jayson Tatum, Robert Williams III, Aaron Nesmith, Marcus Smart",48,9,17,8,21,0.5454545454545454,12,2021-22,BOS,27.717391304347824,14,38,Regular Season
807,807,807.0,807.0,Robert Williams III,1629057,22,46,45,7,43,0.5,5,0,4,"Jaylen Brown, Jayson Tatum, Robert Williams III, Aaron Nesmith, Marcus Smart",48,9,17,8,21,0.5454545454545454,12,2021-22,BOS,11.41304347826087,5,38,Regular Season
808,808,808.0,808.0,Aaron Nesmith,1630174,22,46,45,3,43,0.375,0,4,0,"Jaylen Brown, Jayson Tatum, Robert Williams III, Aaron Nesmith, Marcus Smart",48,9,17,8,21,0.5454545454545454,12,2021-22,BOS,4.891304347826087,4,38,Regular Season
809,809,809.0,809.0,Marcus Smart,203935,22,46,45,1,43,0.1666666666666666,1,1,2,"Jaylen Brown, Jayson Tatum, Robert Williams III, Aaron Nesmith, Marcus Smart",48,9,17,8,21,0.5454545454545454,12,2021-22,BOS,1.6304347826086956,2,38,Regular Season
810,810,810.0,810.0,Josh Richardson,1626196,39,81,77,11,67,0.5,5,4,4,"Josh Richardson, Jayson Tatum, Robert Williams III, Dennis Schroder, Marcus Smart",106,29,55,10,19,0.6309523809523809,22,2021-22,BOS,10.185185185185183,9,74,Regular Season
811,811,811.0,811.0,Jayson Tatum,1628369,39,81,77,29,67,0.6904761904761905,15,3,6,"Josh Richardson, Jayson Tatum, Robert Williams III, Dennis Schroder, Marcus Smart",106,29,55,10,19,0.6309523809523809,22,2021-22,BOS,26.85185185185185,18,74,Regular Season
812,812,812.0,812.0,Robert Williams III,1629057,39,81,77,16,67,0.8,8,0,5,"Josh Richardson, Jayson Tatum, Robert Williams III, Dennis Schroder, Marcus Smart",106,29,55,10,19,0.6309523809523809,22,2021-22,BOS,14.814814814814817,8,74,Regular Season
813,813,813.0,813.0,Dennis Schroder,203471,39,81,77,31,67,0.5961538461538461,18,6,5,"Josh Richardson, Jayson Tatum, Robert Williams III, Dennis Schroder, Marcus Smart",106,29,55,10,19,0.6309523809523809,22,2021-22,BOS,28.703703703703702,24,74,Regular Season
814,814,814.0,814.0,Marcus Smart,203935,39,81,77,19,67,0.59375,9,6,2,"Josh Richardson, Jayson Tatum, Robert Williams III, Dennis Schroder, Marcus Smart",106,29,55,10,19,0.6309523809523809,22,2021-22,BOS,17.59259259259259,15,74,Regular Season
815,815,815.0,815.0,Derrick White,1628401,23,47,48,5,50,0.25,4,5,2,"Derrick White, Daniel Theis, Grant Williams, Aaron Nesmith, Marcus Smart",46,13,26,4,18,0.4891304347826087,8,2021-22,BOS,7.978723404255319,9,44,Regular Season
816,816,816.0,816.0,Daniel Theis,1628464,23,47,48,8,50,0.5714285714285714,6,1,0,"Derrick White, Daniel Theis, Grant Williams, Aaron Nesmith, Marcus Smart",46,13,26,4,18,0.4891304347826087,8,2021-22,BOS,12.76595744680851,7,44,Regular Season
817,817,817.0,817.0,Grant Williams,1629684,23,47,48,11,50,0.5555555555555556,5,3,5,"Derrick White, Daniel Theis, Grant Williams, Aaron Nesmith, Marcus Smart",46,13,26,4,18,0.4891304347826087,8,2021-22,BOS,17.5531914893617,8,44,Regular Season
818,818,818.0,818.0,Aaron Nesmith,1630174,23,47,48,11,50,0.9166666666666666,3,3,1,"Derrick White, Daniel Theis, Grant Williams, Aaron Nesmith, Marcus Smart",46,13,26,4,18,0.4891304347826087,8,2021-22,BOS,17.5531914893617,6,44,Regular Season
819,819,819.0,819.0,Marcus Smart,203935,23,47,48,11,50,0.3928571428571428,8,6,0,"Derrick White, Daniel Theis, Grant Williams, Aaron Nesmith, Marcus Smart",46,13,26,4,18,0.4891304347826087,8,2021-22,BOS,17.5531914893617,14,44,Regular Season
820,820,820.0,820.0,Jayson Tatum,1628369,33,64,63,23,68,0.5238095238095238,9,12,1,"Jayson Tatum, Derrick White, Grant Williams, Al Horford, Marcus Smart",77,18,31,11,34,0.5507246376811594,11,2021-22,BOS,26.953125,21,65,Regular Season
821,821,821.0,821.0,Derrick White,1628401,33,64,63,11,68,0.3666666666666666,6,7,4,"Jayson Tatum, Derrick White, Grant Williams, Al Horford, Marcus Smart",77,18,31,11,34,0.5507246376811594,11,2021-22,BOS,12.890625,13,65,Regular Season
822,822,822.0,822.0,Grant Williams,1629684,33,64,63,16,68,0.5333333333333333,7,8,0,"Jayson Tatum, Derrick White, Grant Williams, Al Horford, Marcus Smart",77,18,31,11,34,0.5507246376811594,11,2021-22,BOS,18.75,15,65,Regular Season
823,823,823.0,823.0,Al Horford,201143,33,64,63,13,68,0.9285714285714286,5,2,2,"Jayson Tatum, Derrick White, Grant Williams, Al Horford, Marcus Smart",77,18,31,11,34,0.5507246376811594,11,2021-22,BOS,15.234375,7,65,Regular Season
824,824,824.0,824.0,Marcus Smart,203935,33,64,63,14,68,0.6363636363636364,4,5,4,"Jayson Tatum, Derrick White, Grant Williams, Al Horford, Marcus Smart",77,18,31,11,34,0.5507246376811594,11,2021-22,BOS,16.40625,9,65,Regular Season
825,825,825.0,825.0,Josh Richardson,1626196,28,60,61,8,78,0.6666666666666666,3,2,2,"Josh Richardson, Jayson Tatum, Al Horford, Dennis Schroder, Marcus Smart",78,19,31,7,19,0.65,22,2021-22,BOS,10.0,5,50,Regular Season
826,826,826.0,826.0,Jayson Tatum,1628369,28,60,61,22,78,0.5789473684210527,8,7,8,"Josh Richardson, Jayson Tatum, Al Horford, Dennis Schroder, Marcus Smart",78,19,31,7,19,0.65,22,2021-22,BOS,27.5,15,50,Regular Season
827,827,827.0,827.0,Al Horford,201143,28,60,61,12,78,0.5454545454545454,5,3,6,"Josh Richardson, Jayson Tatum, Al Horford, Dennis Schroder, Marcus Smart",78,19,31,7,19,0.65,22,2021-22,BOS,15.0,8,50,Regular Season
828,828,828.0,828.0,Dennis Schroder,203471,28,60,61,22,78,0.9166666666666666,8,3,4,"Josh Richardson, Jayson Tatum, Al Horford, Dennis Schroder, Marcus Smart",78,19,31,7,19,0.65,22,2021-22,BOS,27.5,11,50,Regular Season
829,829,829.0,829.0,Marcus Smart,203935,28,60,61,14,78,0.5833333333333334,7,4,2,"Josh Richardson, Jayson Tatum, Al Horford, Dennis Schroder, Marcus Smart",78,19,31,7,19,0.65,22,2021-22,BOS,17.5,11,50,Regular Season
830,830,830.0,830.0,Josh Richardson,1626196,53,101,97,23,109,0.6764705882352942,9,8,1,"Josh Richardson, Jayson Tatum, Grant Williams, Al Horford, Dennis Schroder",106,27,49,15,47,0.5408163265306123,7,2021-22,BOS,17.07920792079208,17,96,Regular Season
831,831,831.0,831.0,Jayson Tatum,1628369,53,101,97,22,109,0.4074074074074074,13,12,4,"Josh Richardson, Jayson Tatum, Grant Williams, Al Horford, Dennis Schroder",106,27,49,15,47,0.5408163265306123,7,2021-22,BOS,16.336633663366335,25,96,Regular Season
832,832,832.0,832.0,Grant Williams,1629684,53,101,97,23,109,0.6388888888888888,6,12,0,"Josh Richardson, Jayson Tatum, Grant Williams, Al Horford, Dennis Schroder",106,27,49,15,47,0.5408163265306123,7,2021-22,BOS,17.07920792079208,18,96,Regular Season
833,833,833.0,833.0,Al Horford,201143,53,101,97,9,109,0.375,7,5,0,"Josh Richardson, Jayson Tatum, Grant Williams, Al Horford, Dennis Schroder",106,27,49,15,47,0.5408163265306123,7,2021-22,BOS,6.683168316831683,12,96,Regular Season
834,834,834.0,834.0,Dennis Schroder,203471,53,101,97,29,109,0.6041666666666666,14,10,2,"Josh Richardson, Jayson Tatum, Grant Williams, Al Horford, Dennis Schroder",106,27,49,15,47,0.5408163265306123,7,2021-22,BOS,21.534653465346533,24,96,Regular Season
835,835,835.0,835.0,Josh Richardson,1626196,21,40,43,3,39,0.75,0,0,4,"Josh Richardson, Jayson Tatum, Romeo Langford, Al Horford, Marcus Smart",51,18,25,1,9,0.6071428571428571,18,2021-22,BOS,5.625,0,34,Regular Season
836,836,836.0,836.0,Jayson Tatum,1628369,21,40,43,21,39,0.5833333333333334,12,5,3,"Josh Richardson, Jayson Tatum, Romeo Langford, Al Horford, Marcus Smart",51,18,25,1,9,0.6071428571428571,18,2021-22,BOS,39.375,17,34,Regular Season
837,837,837.0,837.0,Romeo Langford,1629641,21,40,43,7,39,0.5833333333333334,3,1,4,"Josh Richardson, Jayson Tatum, Romeo Langford, Al Horford, Marcus Smart",51,18,25,1,9,0.6071428571428571,18,2021-22,BOS,13.125,4,34,Regular Season
838,838,838.0,838.0,Al Horford,201143,21,40,43,13,39,0.65,6,1,6,"Josh Richardson, Jayson Tatum, Romeo Langford, Al Horford, Marcus Smart",51,18,25,1,9,0.6071428571428571,18,2021-22,BOS,24.375,7,34,Regular Season
839,839,839.0,839.0,Marcus Smart,203935,21,40,43,7,39,0.5833333333333334,4,2,1,"Josh Richardson, Jayson Tatum, Romeo Langford, Al Horford, Marcus Smart",51,18,25,1,9,0.6071428571428571,18,2021-22,BOS,13.125,6,34,Regular Season
840,840,840.0,840.0,Jaylen Brown,1627759,443,892,891,320,864,0.6201550387596899,140,91,64,"Jaylen Brown, Jayson Tatum, Robert Williams III, Al Horford, Marcus Smart",1082,288,485,132,329,0.6157354618015963,147,2021-22,BOS,26.90582959641256,231,814,Regular Season
841,841,841.0,841.0,Jayson Tatum,1628369,443,892,891,317,864,0.5988593155893536,140,108,35,"Jaylen Brown, Jayson Tatum, Robert Williams III, Al Horford, Marcus Smart",1082,288,485,132,329,0.6157354618015963,147,2021-22,BOS,26.65358744394619,248,814,Regular Season
842,842,842.0,842.0,Robert Williams III,1629057,443,892,891,154,864,0.7475728155339806,97,0,15,"Jaylen Brown, Jayson Tatum, Robert Williams III, Al Horford, Marcus Smart",1082,288,485,132,329,0.6157354618015963,147,2021-22,BOS,12.948430493273545,97,814,Regular Season
843,843,843.0,843.0,Al Horford,201143,443,892,891,137,864,0.5436507936507936,58,63,10,"Jaylen Brown, Jayson Tatum, Robert Williams III, Al Horford, Marcus Smart",1082,288,485,132,329,0.6157354618015963,147,2021-22,BOS,11.519058295964124,121,814,Regular Season
844,844,844.0,844.0,Marcus Smart,203935,443,892,891,154,864,0.6062992125984252,50,67,23,"Jaylen Brown, Jayson Tatum, Robert Williams III, Al Horford, Marcus Smart",1082,288,485,132,329,0.6157354618015963,147,2021-22,BOS,12.948430493273545,117,814,Regular Season
845,845,845.0,845.0,Jaylen Brown,1627759,64,119,115,31,129,0.5344827586206896,15,12,5,"Jaylen Brown, Jayson Tatum, Robert Williams III, Al Horford, Dennis Schroder",149,43,72,15,39,0.6125,23,2021-22,BOS,19.537815126050425,27,111,Regular Season
